timestamp,アンネ＝ゾフィー・ムター,マリアンヌ・フェイスフル,パトリック・ユーイング,イドリス・エルバ,ノーマン・ハンター,セオドア・ルーズベルト (空母),金崎夢生,エデン・パストラ,キム・トーラ,ジェイソン・コリンズ,武磊,岡本行夫,ヘアニネ・アニェス,マルコム・ブログドン,ドワイト・スミス・ジュニア,永石拓海,カラム・ハドソン＝オドイ,Template:2019-nCoV,イランにおける2019年コロナウイルス感染症の流行状況,アジアにおける2019年コロナウイルス感染症の流行状況,国・地域毎の2019年コロナウイルス感染症流行状況,キャロル・ケイ,ノバク・ジョコビッチ,ケビン・デュラント,トニー・シャルーブ,キャメロン・ファンデルバーグ,アーロン・トヴェイト,マイケル・ビーズリー,ジャクソン・ブラウン,フリードリヒ・メルツ,ジョアキム・ヨンビ＝オパンゴ,ジョナタス・クリスチャン・ジ・ジェズス,アレクサンドル・ヴスティン,安芸乃島勝巳,クリス・クオモ,フアン・オルランド・エルナンデス,梨田昌孝,住吉美紀,鍾南山,ジェームズ・エニス,ホセ・ルイス・ガヤ,ジミー・リベラ,トゥーキー・トゥーサン,ヨアン・モンカダ,トミー・ファム,バディ・ヒールド,クリスチャン・ウッド,ホルヘ・マテオ,オーランド・マクダニエル,レイチェル・マシューズ,段正澄,ハンター・ビショップ,ジョシュ・テイラー (野球),韓国における2019年コロナウイルス感染症の流行状況,アメリカ合衆国における2019年コロナウイルス感染症の流行状況,イタリアにおける2019年コロナウイルス感染症の流行状況,スペインにおける2019年コロナウイルス感染症の流行状況,ヨーロッパにおける2019年コロナウイルス感染症の流行状況,2020年の株価大暴落,ゾロロ・マカンバ,オセアニアにおける2019年コロナウイルス感染症の流行状況,アルゼンチン・タンゴ,新型コロナウイルス感染症 (2019年),エフサン・ハダディ,アルベール2世 (モナコ公),ヴィントン・サーフ,ハリソン・バーンズ,デビ・メイザー,デヴィッド・ブライアン,ルイス・セプルベダ,アリー・ラーリージャーニー,グリゴール・ディミトロフ,藤浪晋太郎,アーメド・ラディ,アナ・パストール・フリアン,パオロ・マルディーニ,ジョン・テイラー (ベーシスト),フアン・ミゲル・スビリ,アレン・ダヴィオー,迪士尼線,ロレンソ・サンス,武漢地下鉄,ボン・ミラー,トム・デンプシー,DJ・ルメイユ,フレディ・フリーマン,ルディ・ゴベール,マリオ・ベネデッティ,デライノ・デシールズ・ジュニア,ジャバリ・パーカー,ミゲル・サノ,マルロン・モラエス,スペンサー・ディンウィディー,ニコラ・ヨキッチ,アントニーノ・ラ・グミーナ,ペドロ・サンチェス,台湾における2019年コロナウイルス感染症の流行状況,Category:2019新型コロナウイルスのテンプレート,Template:COVID-19-stub,麻枝准,ホセ・トーレス,ピエール・ンクルンジザ,カール・ハプスブルク＝ロートリンゲン,ボリス・アクーニン,ピンク (歌手),マルコ・パンテリッチ,トーマス・カーレンベルグ,ウォレス・ルーニー,ベイビーフェイス (ミュージシャン),アルビン・エクダル,デキサメタゾン,クリストファー・クロス,ヴィットリオ・グレゴッティ,ディミトリー・スミルノフ,マーク・ブラム,A.J.ポロック,岡崎照幸,伊藤隼太,トミ・ユーリッチ,赤江珠緒,黒澤和子,フェルナンド・ガビリア,タイラー・グラスノー,加藤久雄 (長野市長),ドノバン・ミッチェル,イサベル・ディアス・アジュソ,ヘネシス・カブレラ,ウィリアム・B・ヘルムライク,ベトナムにおける2019年コロナウイルス感染症の流行状況,タイにおける2019年コロナウイルス感染症の流行状況,フランスにおける2019年コロナウイルス感染症の流行状況,クルーズ客船における2019年コロナウイルス感染症の流行状況,北朝鮮における2019年コロナウイルス感染症の流行状況,Category:2019新型コロナウイルス感染症,COVID-19ワクチン,フロイド・カルドス,新型コロナウイルス感染症の流行 (2019年-),ジョエル・マティプ,プラシド・ドミンゴ,パウロ・ディバラ,リュシュテュ・レチベル,ファティ・テリム,エセキエル・ガライ,トシリズマブ,ハル・ウィルナー,ハーマン・ケイン,D・L・ヒューリー,塚原直貴,サウス・バイ・サウスウエスト,マキシミリアーノ・リケーゼ,リチャード・クエスト,香港西九龍駅,デイブ・グリーンフィールド,田嶋幸三,サルバドール・ペレス,ヘルマン・ペッセージャ,ミハイル・ミシュスティン,アレックス・レン,マーカス・スマート,オースティン・メドウズ,ニック・ゴードン,フランシス・ティアフォー,トーリアン・プリンス,ドゥシャン・ヴラホヴィッチ,ルイス・ウリアス,宗像直美,チアゴ・ザイボチ・ヴィウチ,重症急性呼吸器症候群コロナウイルス2型,雷神山医院,2019年コロナウイルス感染症による社会・経済的影響,Category:2019新型コロナウイルス感染症で亡くなった人物,COVID-19の検査,リー・フィエロ,ケヴィン・スミス,ブレーズ・マテュイディ,トム・ハンクス,アミターブ・バッチャン,ヴェネツィア・カーニバル,チャールズ (プリンス・オブ・ウェールズ),マノロ・ガッビアディーニ,ハビエル・ソラナ,ケニー・ダルグリッシュ,石鉉俊,リタ・ウィルソン,ルチア・ボゼー,マルアン・フェライニ,SARS関連コロナウイルス,ランド・ポール,インディラ・ヴァルマ,ジェルマ・コロン,フェリペ・ナスル,モバイルワールドコングレス,宮藤官九郎,ティム・ブルック＝テイラー,ハーヴェイ・ゴールドステイン,エリック・ブレッドソー,マイク・ロンゴ,クリスティーナ (歌手),ウィル・スミス (投手),ジェイ・ベネディクト,ティム・ロビンソン (地図製作者),片岡篤史,サンティアゴ・アバスカル,ダニエレ・ルガーニ,グレゴリー・ポランコ,ヤネス・ホルン,パトリック・クトローネ,デイブソン・フィゲイレード,ダルウィンソン・エルナンデス,武漢華南海鮮卸売市場,日本における2019年コロナウイルス感染症の流行状況,ダニエル・マルディーニ,アフリカにおける2019年コロナウイルス感染症の流行状況,2019年コロナウイルス感染症流行による外出制限・封鎖,アイリーン・ビエラ,TraceTogether,フレッド・ザ・ゴッドソン,ジョージ・フロイド (白人警官に殺された黒人男性),アイリーン・アトキンス,J・K・ローリング,ラッセル・ウェストブルック,ゴラン・イワニセビッチ,ジミー・ジョンソン (ドライバー),サラ・バレリス,ジョン・ホートン・コンウェイ,マフムード・ジブリール,ダニエル・デイ・キム,ミシェル・バルニエ,バルトシュ・ベレシンスキ,ハーヴェイ・ワインスタイン,エリアカン・マンガラ,ミチェル・ランゲラク,クリスチャン・エストロジ,グレゴリオ・ベニト,ジャメル・ヘリング,エスペランサ・アギーレ,カルメン・カルボ,チャーリー・ブラックモン,アマビエ,石田純一,ギルバート・バーンズ,舩津徹也,モアテン・トルスビー,コロナウイルス感染症,ソクラテス・ブリトー,セルジオ・ロッシ,火神山医院,中国本土における2019年コロナウイルス感染症の流行状況,ドイツにおける2019年コロナウイルス感染症の流行状況,イギリスにおける2019年コロナウイルス感染症の流行状況,2019年コロナウイルス感染症流行に関連する誤情報,アン・サリヴァン (アニメーター),マルッティ・アハティサーリ,アンドレア・ボチェッリ,アイシュワリヤー・ラーイ,デアンドレ・ジョーダン,ビクトル・トロイツキ,オルガ・キュリレンコ,ボリス・ジョンソン,ミケル・アルテタ,ルイス・フェルナンデス (サッカー選手),アリーアクバル・ヴェラーヤティー,アンソニー・ファウチ,アレン・ガーフィールド,トリスタン・ウヨア,アロルディス・チャップマン,ピート・コズマ,アラン・メリル,スティーヴ・ダルコウスキー,クリストファー・ヒヴュ,オマー・コリー,ジョーイ・ギャロ (野球),ニック・コーデロ,ミルガ・グラジニーテ＝ティーラ,ヴィアネ,シャーロット・ローレンス,マリア・テレサ・デ・ボルボン＝パルマ,香港における2019年コロナウイルス感染症の流行状況,李文亮,Category:各国・各地域の2019新型コロナウイルス感染症の流行,マカオにおける2019年コロナウイルス感染症の流行状況,Category:日本における2019新型コロナウイルス感染症の流行,2019年コロナウイルス感染症によるスポーツへの影響,2019年コロナウイルス感染症で亡くなった著名人の一覧,MLSイズ・バック・トーナメント,新型コロナウイルス感染症の世界的流行 (2019年-)
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,57.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,6413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,79.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,933.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,0.0,,,,,,,17371.0
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,51.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,6249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,58.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,904.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,0.0,,,,,,,16138.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,42.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,7579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,89.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,918.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,0.0,,,,,,,19035.0
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,15.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0.0,6103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,82.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,805.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,0.0,,,,,,,16867.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,52.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0.0,6642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,41.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,915.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,0.0,,,,,,,18206.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,51.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0.0,7708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,64.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,676.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,0.0,,,,,,,21072.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,60.0,46.0,,949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0.0,7824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,160.0,0.0,0.0,,0.0,42.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,727.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,0.0,,,,,,,21782.0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,75.0,436.0,,6285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0.0,7782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,134.0,0.0,0.0,,0.0,25.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,843.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,0.0,,,,,,,19984.0
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,72.0,530.0,,7065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0.0,8622.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,467.0,0.0,0.0,,0.0,18.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,875.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,0.0,,,,,,,21449.0
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,40.0,799.0,,8880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0.0,9185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,536.0,0.0,0.0,,0.0,47.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,0.0,,,,,,,24994.0
