QID,page id,item,wiki db,category,Unnamed: 5
Q512592,2747300,スリム・サグ,jawiki,Human,False
Q753852,112772,セオドア・ルーズベルト (空母),jawiki,Others,False
Q465470,1078911,セバスチャン・シャバル,jawiki,Human,False
Q22921036,4122886,セルジオ・ロッシ,jawiki,Human,False
Q20962336,3480668,ソクラテス・ブリトー,jawiki,Human,False
Q17160443,2926715,ソラ豆琴美,jawiki,Human,False
Q88394294,4104697,ゾロロ・マカンバ,jawiki,Human,False
Q83873566,4111401,タイにおける2019年コロナウイルス感染症の流行状況,jawiki,Region,False
Q16929591,3449629,タイラー・グラスノー,jawiki,Human,False
Q299700,505024,ダニエル・デイ・キム,jawiki,Human,False
Q84247209,4074876,ダニエル・マルディーニ,jawiki,Human,False
Q15830919,3197538,ダニエレ・ルガーニ,jawiki,Human,False
Q63304416,3953288,ダルウィンソン・エルナンデス,jawiki,Human,False
Q50198692,4083252,チアゴ・ザイボチ・ヴィウチ,jawiki,Human,False
Q2960824,2977506,チャーリー・ブラックモン,jawiki,Human,False
Q43274,123123,チャールズ (プリンス・オブ・ウェールズ),jawiki,Human,False
Q60478,2814226,デアンドレ・ジョーダン,jawiki,Human,False
Q1349233,1317847,ティエリー・デュソトワール,jawiki,Human,False
Q2450102,996214,デイブ・グリーンフィールド,jawiki,Human,False
Q48122905,3833745,デイブソン・フィゲイレード,jawiki,Human,False
Q944421,1865015,ディミトリー・スミルノフ,jawiki,Human,False
Q914201,435997,ティム・ブルック＝テイラー,jawiki,Human,False
Q7804179,4116683,ティム・ロビンソン (地図製作者),jawiki,Human,False
Q310098,668190,デヴィッド・ブライアン,jawiki,Human,False
Q422252,1160071,デキサメタゾン,jawiki,Others,False
Q238671,782994,デビ・メイザー,jawiki,Human,False
Q4140539,2723357,デライノ・デシールズ・ジュニア,jawiki,Human,False
Q213616,589213,トーマス・カーレンベルグ,jawiki,Human,False
Q21063926,3622711,トーリアン・プリンス,jawiki,Human,False
Q83889294,4093031,ドイツにおける2019年コロナウイルス感染症の流行状況,jawiki,Region,False
Q16886170,3827715,トゥーキー・トゥーサン,jawiki,Human,False
Q23762815,3855211,ドゥシャン・ヴラホヴィッチ,jawiki,Human,False
Q425154,1410927,トシリズマブ,jawiki,Others,False
Q107249,269485,トニー・シャルーブ,jawiki,Human,False
Q30122104,3623138,ドノバン・ミッチェル,jawiki,Human,False
Q7818846,3083616,トミ・ユーリッチ,jawiki,Human,False
Q18016093,3300763,トミー・ファム,jawiki,Human,False
Q2439627,4111954,トム・デンプシー,jawiki,Human,False
Q2263,96572,トム・ハンクス,jawiki,Human,False
Q973226,3013161,トリスタン・ウヨア,jawiki,Human,False
Q29986806,3603808,ドワイト・スミス・ジュニア,jawiki,Human,False
Q588067,2694953,ナタリー・ホーラー,jawiki,Human,False
Q17281073,3258860,ニコラ・ヨキッチ,jawiki,Human,False
Q16847056,4184860,ニック・コーデロ,jawiki,Human,False
Q16887672,3624769,ニック・ゴードン,jawiki,Human,False
Q430746,3081152,ノーマン・ハンター,jawiki,Human,False
Q5812,828369,ノバク・ジョコビッチ,jawiki,Human,False
Q1248209,4122232,ハーヴェイ・ゴールドステイン,jawiki,Human,False
Q531599,777391,ハーヴェイ・ワインスタイン,jawiki,Human,False
Q35281,2919845,バーゼル・ファスナハト,jawiki,Others,False
Q491019,2328979,ハーマン・ケイン,jawiki,Human,False
Q205778,1491233,パヴェル・ポグレブニャク,jawiki,Human,False
Q166317,2535750,パウロ・ディバラ,jawiki,Human,False
Q483027,33195,パオロ・マルディーニ,jawiki,Human,False
Q19663167,3444010,バディ・ヒールド,jawiki,Human,False
Q28377792,3642930,パトリック・クトローネ,jawiki,Human,False
Q614675,1782859,パトリック・マッケンロー,jawiki,Human,False
Q271933,302983,パトリック・ユーイング,jawiki,Human,False
Q11326624,1637466,ハビエル・カステリャーノ,jawiki,Human,False
Q154855,1045864,ハビエル・ソラナ,jawiki,Human,False
Q222851,3104187,ハリソン・バーンズ,jawiki,Human,False
Q447509,1528413,ハル・ウィルナー,jawiki,Human,False
Q466012,3790950,バルトシュ・ベレシンスキ,jawiki,Human,False
Q62353353,4151531,ハンター・ビショップ,jawiki,Human,False
Q2351115,2656911,ピート・コズマ,jawiki,Human,False
Q57343,314864,ピエール・ンクルンジザ,jawiki,Human,False
Q148225,1552373,ビクトル・トロイツキ,jawiki,Human,False
Q160009,623991,ピンク (歌手),jawiki,Human,False
Q262203,1146678,ファティ・テリム,jawiki,Human,False
Q23656798,3951058,ファビアナ・バイトイキ,jawiki,Human,False
Q5951723,2932496,フアン・オルランド・エルナンデス,jawiki,Human,False
Q555253,4034270,フアン・ミゲル・スビリ,jawiki,Human,False
Q777319,3085887,フェリペ・ナスル,jawiki,Human,False
Q16889614,3544962,フェルナンド・ガビリア,jawiki,Human,False
Q130853,217944,プラシド・ドミンゴ,jawiki,Human,False
Q17305299,3817373,フランシス・ティアフォー,jawiki,Human,False
Q83873593,4093035,フランスにおける2019年コロナウイルス感染症の流行状況,jawiki,Region,False
Q566257,2100176,フリードリヒ・メルツ,jawiki,Human,False
Q1921,1607130,ブレーズ・マテュイディ,jawiki,Human,False
Q91756690,4127332,フレッド・ザ・ゴッドソン,jawiki,Human,False
Q3087003,2440229,フレディ・フリーマン,jawiki,Human,False
Q88553411,4178746,フロイド・カルドス,jawiki,Human,False
Q16581287,4148460,ヘアニネ・アニェス,jawiki,Human,False
Q344983,306366,ベイビーフェイス (ミュージシャン),jawiki,Human,False
Q83873057,4115099,ベトナムにおける2019年コロナウイルス感染症の流行状況,jawiki,Region,False
Q64168220,3952938,ヘネシス・カブレラ,jawiki,Human,False
Q3761173,3820412,ヘルマン・ペッセージャ,jawiki,Human,False
Q15396247,3116018,ホセ・ルイス・ガヤ,jawiki,Human,False
Q125663,834546,ボリス・アクーニン,jawiki,Human,False
Q180589,1537281,ボリス・ジョンソン,jawiki,Human,False
Q14905846,3219855,ボルナ・チョリッチ,jawiki,Human,False
Q23901570,3948922,ホルヘ・マテオ,jawiki,Human,False
Q1823140,3908625,ボン・ミラー,jawiki,Human,False
Q983324,3440235,ボンボン・マルコス,jawiki,Human,False
Q6758454,3227667,マーカス・スマート,jawiki,Human,False
Q1868688,4125008,マーク・ブラム,jawiki,Human,False
Q1933279,4114966,マイク・ロンゴ,jawiki,Human,False
Q352696,1580685,マイケル・ビーズリー,jawiki,Human,False
Q85872060,4108289,マカオにおける2019年コロナウイルス感染症の流行状況,jawiki,Region,False
Q1270426,3552782,マキシミリアーノ・リケーゼ,jawiki,Human,False
Q3350076,3969359,マシュラフェ・ビン・モルタザ,jawiki,Human,False
Q129816,2453976,マノロ・ガッビアディーニ,jawiki,Human,False
Q296724,2400112,マフムード・ジブリール,jawiki,Human,False
Q55998474,4107270,マリア・テレサ・デ・ボルボン＝パルマ,jawiki,Human,False
Q48280,1287866,マリアンヌ・フェイスフル,jawiki,Human,False
Q275169,1547887,マルアン・フェライニ,jawiki,Human,False
Q6757719,3417644,マルコ・スポルティエッロ,jawiki,Human,False
Q207399,1560115,マルコ・パンテリッチ,jawiki,Human,False
Q17465755,3473443,マルコム・ブログドン,jawiki,Human,False
Q29230,1582682,マルッティ・アハティサーリ,jawiki,Human,False
Q15731012,3542857,マルロン・モラエス,jawiki,Human,False
Q185572,917446,ミケル・アルテタ,jawiki,Human,False
Q6844797,3271820,ミゲル・サノ,jawiki,Human,False
Q438465,943419,ミシェル・バルニエ,jawiki,Human,False
Q691911,3058531,ミチェル・ランゲラク,jawiki,Human,False
Q4298520,4065478,ミハイル・ミシュスティン,jawiki,Human,False
Q18345498,3360977,ミルガ・グラジニーテ＝ティーラ,jawiki,Human,False
Q16852194,4010756,モアテン・トルスビー,jawiki,Human,False
Q795924,2619503,モバイルワールドコングレス,jawiki,Others,False
Q26211997,4086828,ヤネス・ホルン,jawiki,Human,False
Q86458103,4094507,ヨーロッパにおける2019年コロナウイルス感染症の流行状況,jawiki,Region,False
Q17306297,3189642,ヨアン・モンカダ,jawiki,Human,False
Q196185,1581270,ラッセル・ウェストブルック,jawiki,Human,False
Q463557,2707482,ランド・ポール,jawiki,Human,False
Q89564475,4131764,リー・フィエロ,jawiki,Human,False
Q234144,810877,リタ・ウィルソン,jawiki,Human,False
Q1438821,1726464,リチャード・クエスト,jawiki,Human,False
Q201900,382465,リュシュテュ・レチベル,jawiki,Human,False
Q28911587,3849600,ルイス・ウリアス,jawiki,Human,False
Q16574400,3458995,ルイス・セッサ,jawiki,Human,False
Q334126,1714739,ルイス・セプルベダ,jawiki,Human,False
Q314861,723818,ルイス・フェルナンデス (サッカー選手),jawiki,Human,False
Q267724,4124987,ルチア・ボゼー,jawiki,Human,False
Q3446792,2871898,ルディ・ゴベール,jawiki,Human,False
Q44735540,4033945,レイチェル・マシューズ,jawiki,Human,False
Q1067412,2455621,ロレンソ・サンス,jawiki,Human,False
Q94612996,4136434,三重県における2019年コロナウイルス感染症の流行,jawiki,Region,False
Q11361911,2362842,与座よしあき,jawiki,Human,False
Q83872271,4087450,中国本土における2019年コロナウイルス感染症の流行状況,jawiki,Region,False
Q9336024,408257,井上茂徳,jawiki,Human,False
Q5686109,2443882,伊藤隼太,jawiki,Human,False
Q6849862,669347,住吉美紀,jawiki,Human,False
Q85504174,4083609,劉智明,jawiki,Human,False
Q17129251,2983336,加藤久雄 (長野市長),jawiki,Human,False
Q94249876,4135357,勝武士幹士,jawiki,Human,False
Q86675924,4108885,北朝鮮における2019年コロナウイルス感染症の流行状況,jawiki,Region,False
Q88552880,4104789,北海道における2019年コロナウイルス感染症の流行,jawiki,Region,False
Q90560985,4116428,千葉県における2019年コロナウイルス感染症の流行,jawiki,Region,False
Q87406428,4132025,南北アメリカにおける2019年コロナウイルス感染症の流行状況,jawiki,Region,False
Q84081307,4104685,台湾における2019年コロナウイルス感染症の流行状況,jawiki,Region,False
Q11417946,133175,和田周,jawiki,Human,False
Q83741704,4085015,国・地域毎の2019年コロナウイルス感染症流行状況,jawiki,Others,False
Q930921,723309,塚原直貴,jawiki,Human,False
Q89033084,4107601,大阪府における2019年コロナウイルス感染症の流行,jawiki,Region,False
Q4588104,216925,安芸乃島勝巳,jawiki,Human,False
Q48872746,4106319,宗像直美,jawiki,Human,False
Q860820,9311,宮藤官九郎,jawiki,Human,False
Q95978531,4146148,富山県における2019年コロナウイルス感染症の流行,jawiki,Region,False
Q11456953,58047,富川悠太,jawiki,Human,False
Q64784373,3902720,小宮璃央,jawiki,Human,False
Q23948211,3114003,山下まみ,jawiki,Human,False
Q94612599,4136403,岐阜県における2019年コロナウイルス感染症の流行,jawiki,Region,False
Q2915906,4133028,岡崎照幸,jawiki,Human,False
Q6140367,138140,岡本行夫,jawiki,Human,False
Q11473366,103955,岡江久美子,jawiki,Human,False
Q89936212,4117453,岡田公伸,jawiki,Human,False
Q1320080,4107292,志村けん,jawiki,Human,False
Q94096256,4134711,愛知県における2019年コロナウイルス感染症の流行,jawiki,Region,False
Q84263196,4078575,新型コロナウイルス感染症 (2019年),jawiki,Others,False
Q81068910,4065542,新型コロナウイルス感染症の世界的流行 (2019年-),jawiki,Bio-Med,False
Q83872291,4087448,日本における2019年コロナウイルス感染症の流行状況,jawiki,Region,False
Q84497471,4076710,李文亮,jawiki,Human,False
Q88658011,4105297,東京都における2019年コロナウイルス感染症の流行,jawiki,Others,False
Q6782695,158944,梨田昌孝,jawiki,Human,False
Q1660441,1840246,武漢地下鉄,jawiki,Others,False
Q83264280,4069541,武漢華南海鮮卸売市場,jawiki,Others,False
Q4468223,3258139,武磊,jawiki,Human,False
Q47668952,4083048,段正澄,jawiki,Human,False
Q30934020,3602887,永石拓海,jawiki,Human,False
Q83554783,4072391,火神山医院,jawiki,Others,False
Q11569769,785973,片岡篤史,jawiki,Human,False
Q2633169,295649,田嶋幸三,jawiki,Human,False
Q11580534,1584105,白鳥久美子,jawiki,Human,False
Q28691784,3552668,白鷹山亨将,jawiki,Human,False
Q96188034,4153290,石川県における2019年コロナウイルス感染症の流行,jawiki,Region,False
Q5018805,7321,石田純一,jawiki,Human,False
Q211691,1993024,石鉉俊,jawiki,Human,False
Q90558818,4116354,神奈川県における2019年コロナウイルス感染症の流行,jawiki,Region,False
Q95977922,4145947,福井県における2019年コロナウイルス感染症の流行,jawiki,Region,False
Q95913706,4146217,福岡県における2019年コロナウイルス感染症の流行,jawiki,Region,False
Q84975812,4071836,立石義雄,jawiki,Human,False
Q7706939,1738272,舩津徹也,jawiki,Human,False
Q392329,2628738,藤浪晋太郎,jawiki,Human,False
Q11635752,2816189,赤江珠緒,jawiki,Human,False
Q989330,1373332,迪士尼線,jawiki,Others,False
Q11639687,42698,速水けんたろう,jawiki,Human,False
Q558820,1634856,酒井高徳,jawiki,Human,False
Q27150666,3473328,金子眞吾,jawiki,Human,False
Q982113,854643,金崎夢生,jawiki,Human,False
Q9096750,4073153,鍾南山,jawiki,Human,False
Q28687829,3528451,長坂拳弥,jawiki,Human,False
Q83766264,4071693,雷神山医院,jawiki,Others,False
Q83872398,4087449,韓国における2019年コロナウイルス感染症の流行状況,jawiki,Region,False
Q84146057,4104775,香港における2019年コロナウイルス感染症の流行状況,jawiki,Region,False
Q2130136,3794183,香港西九龍駅,jawiki,Others,False
Q11678396,133556,黒沢かずこ,jawiki,Human,False
